date,Tic,open,high ,low,close,volume 
3/15/2015,Fameli,58.38,59.7,57.71,58.48,4411317
3/16/2015,Fameli,60.81,60.81,59.7,60.78,13742343
3/17/2015,Fameli,60.74,61.93,59.23,60.81,2656287
3/18/2015,Fameli,62.1,63.25,61.76,63.21,8976021
3/25/2015,Fameli,64.8,65.71,64.8,65.61,6710697
3/28/2015,Fameli,66.88,67.49,65.84,66.99,4653332
3/29/2015,Fameli,67.5,69.66,67.02,69.49,15188910
3/30/2015,Fameli,70.7,70.7,66.85,69.15,3297420
3/31/2015,Fameli,68.84,70.7,68.5,70.03,4935677
4/4/2015,Fameli,72.83,72.83,72.83,72.83,4978309
4/5/2015,Fameli,75.73,75.73,75.73,75.73,5502606
4/6/2015,Fameli,78.74,78.74,73.41,77.66,27199678
4/7/2015,Fameli,75.6,75.77,74.55,74.59,8659539
4/8/2015,Fameli,72.16,75.94,71.89,75.13,5971544
4/11/2015,Fameli,74.58,74.58,72.12,74.15,2099830
4/12/2015,Fameli,71.21,72.23,71.21,72.56,2431470
4/13/2015,Fameli,72.56,72.73,69.66,71.28,5291514
4/14/2015,Fameli,70.54,70.54,68.44,70.17,1884166
4/15/2015,Fameli,67.43,72.57,67.43,70.43,3050968
4/18/2015,Fameli,69.22,70.87,69.02,70.4,1959003
4/19/2015,Fameli,69.08,73.2,69.08,72.35,4824467
4/20/2015,Fameli,72.52,75.22,72.52,73.81,6487873
4/21/2015,Fameli,72.26,73.34,70.87,73.37,871289
4/22/2015,Fameli,70.47,71.55,70.47,72.43,1545413
4/25/2015,Fameli,70.88,70.88,69.66,71.65,1413843
4/26/2015,Fameli,69.86,69.86,68.81,71.18,832887
4/27/2015,Fameli,68.45,68.51,68.35,70.57,982938
4/28/2015,Fameli,67.84,68.34,67.77,70.34,423902
4/29/2015,Fameli,67.77,68.58,67.54,69.91,844560
5/3/2015,Fameli,69.2,69.87,67.14,69.4,1166210
5/4/2015,Fameli,66.63,67.04,66.63,68.93,825269
5/5/2015,Fameli,66.19,66.5,66.19,68.73,388671
5/6/2015,Fameli,66.06,67.51,65.99,67.88,1641566
5/9/2015,Fameli,67.34,67.34,65.18,67.51,709930
5/10/2015,Fameli,64.81,64.81,64.81,66.23,2364508
5/11/2015,Fameli,63.63,64.68,63.59,65.59,1363543
5/12/2015,Fameli,65.92,66.12,63.12,65.25,1226413
5/13/2015,Fameli,65.08,65.08,63.46,65.05,782625
5/17/2015,Fameli,65.79,65.79,62.45,64.71,803956
5/18/2015,Fameli,63.13,63.46,62.15,64.34,956085
5/19/2015,Fameli,61.77,63.13,61.77,64.1,566227
5/20/2015,Fameli,63.46,66.5,61.94,64.24,2122023
5/23/2015,Fameli,64.37,64.78,61.64,64.07,618050
5/24/2015,Fameli,62.45,65.83,60.96,63.6,2587862
5/25/2015,Fameli,64.81,65.66,64.14,63.77,779353
5/26/2015,Fameli,65.18,65.49,63.77,63.93,1210182
5/27/2015,Fameli,64.2,65.69,62.96,63.97,1403375
5/30/2015,Fameli,64.13,64.13,61.43,63.7,1520260
5/31/2015,Fameli,63.46,64.14,62.11,63.63,571392
6/1/2015,Fameli,63.8,64.47,61.6,63.53,2767741
6/2/2015,Fameli,64.47,65.15,63.66,63.86,2596162
6/6/2015,Fameli,62.78,64.13,62.48,63.86,1447898
6/7/2015,Fameli,64.1,64.1,62.04,63.7,1514475
6/8/2015,Fameli,63.7,65.82,62.18,63.8,2754186
6/9/2015,Fameli,63.12,63.83,60.76,63.49,888123
6/10/2015,Fameli,63.39,64.13,61.84,63.46,1392705
6/13/2015,Fameli,63.46,63.84,62.28,63.43,616343
6/14/2015,Fameli,63.46,63.46,61.77,63.23,987087
6/15/2015,Fameli,62.79,62.79,60.76,62.89,851712
6/16/2015,Fameli,61.78,62.12,60.36,62.52,1040006
6/17/2015,Fameli,62.38,64.14,62.11,62.66,2716685
6/20/2015,Fameli,63.64,63.64,60.77,62.52,1551635
6/21/2015,Fameli,61.54,62.45,61.34,62.42,822258
6/30/2015,Fameli,60.77,60.77,58.06,59.31,5169362
7/1/2015,Fameli,57.72,58.94,56.38,56.98,14114538
7/4/2015,Fameli,57.39,59.82,57.25,59.38,15188652
7/5/2015,Fameli,59.68,59.68,58.77,59.14,5635229
7/6/2015,Fameli,59.08,61.06,58.2,59.78,4010625
7/7/2015,Fameli,61.03,62.45,60.32,60.83,12448676
7/11/2015,Fameli,58.76,62.21,58.76,60.76,5021870
7/12/2015,Fameli,62.04,63.12,60.26,60.96,3227528
7/13/2015,Fameli,62.61,63.76,61.77,63.02,12697000
7/14/2015,Fameli,64.04,64.04,60.76,62.01,7425220
7/29/2015,Fameli,58.66,58.66,56.7,57.59,2509967
8/2/2015,Fameli,54.73,55.75,54.73,54.83,33304906
8/3/2015,Fameli,55.4,55.57,53.63,54.48,7402113
8/4/2015,Fameli,54.17,54.17,51.76,52.05,19872515
8/5/2015,Fameli,52.12,54.16,52.12,53.18,8410088
8/8/2015,Fameli,52.93,53.63,51.52,52.64,6712867
8/9/2015,Fameli,53.28,53.67,52.25,53.24,7466975
8/10/2015,Fameli,53.98,54.02,52.92,53.56,8335711
8/12/2015,Fameli,52.93,53.07,51.66,52.96,2401271
8/15/2015,Fameli,52.75,52.75,50.46,52.08,2964176
8/16/2015,Fameli,51.52,51.52,49.75,51.41,2199940
8/17/2015,Fameli,51.34,51.34,49.5,51.02,1916835
8/18/2015,Fameli,49.75,49.75,49.01,50.53,1808440
8/19/2015,Fameli,50.67,50.67,48.52,49.89,2833037
8/22/2015,Fameli,48.41,48.9,47.42,48.94,3161613
8/23/2015,Fameli,47.21,47.21,46.51,47.03,5662654
8/24/2015,Fameli,45.8,47.64,45.13,46.68,3319894
8/25/2015,Fameli,46.79,46.79,44.35,45.62,3599303
8/26/2015,Fameli,45.87,47.7,44.24,46.08,5693982
8/29/2015,Fameli,47.88,48.38,47.28,47.42,4802093
8/30/2015,Fameli,48.97,49.04,47.95,47.92,3524879
8/31/2015,Fameli,48.8,48.8,46.01,47.53,5210598
9/1/2015,Fameli,47.25,48.02,46.22,47.49,1682059
9/2/2015,Fameli,47.81,49.4,47.28,47.85,2991355
9/5/2015,Fameli,48.52,49.75,47.99,48.1,3176287
9/6/2015,Fameli,49.33,49.4,48.34,48.76,21509411
9/7/2015,Fameli,48.34,48.97,46.93,48.45,2770957
9/8/2015,Fameli,47.63,47.71,46.58,47.78,2911410
9/9/2015,Fameli,47.29,47.63,46.93,47.5,4117094
9/12/2015,Fameli,47.46,47.46,46.23,47.39,1325219
9/13/2015,Fameli,46.93,49.76,45.27,49.26,24988232
9/14/2015,Fameli,47.64,50.82,46.83,49.19,7102220
9/15/2015,Fameli,48.03,49.05,47.18,48.63,2812388
9/23/2015,Fameli,46.72,46.72,44.39,45.67,1889767
9/26/2015,Fameli,44.96,44.96,43.9,45.33,2284181
9/27/2015,Fameli,45.33,46.19,44.62,46.19,437463292
9/28/2015,Fameli,45.07,48.29,44.2,45.78,5858871
9/29/2015,Fameli,47.35,47.58,45.82,46.12,2436904
9/30/2015,Fameli,47.84,47.84,46.64,46.34,1483586
10/3/2015,Fameli,47.06,47.96,46.12,46.49,2737985
10/4/2015,Fameli,47.43,48.14,46.38,46.91,6635808
10/5/2015,Fameli,47.96,48.07,47.21,47.02,1217701
10/6/2015,Fameli,47.99,48.71,46.83,47.43,3329493
10/7/2015,Fameli,48.52,49.08,48.52,47.77,1923643
10/10/2015,Fameli,48.71,50.13,48.71,50.02,8199084
10/11/2015,Fameli,51.52,51.52,48.26,49.72,2818665
10/12/2015,Fameli,49.83,51.59,48.71,49.87,2075356
10/13/2015,Fameli,49.91,51.14,49.91,50.09,1953000
10/14/2015,Fameli,50.77,51.67,50.58,50.32,1910940
10/17/2015,Fameli,50.92,52.04,50.92,50.69,2225171
10/18/2015,Fameli,52.08,52.45,49.86,50.8,2963812
10/19/2015,Fameli,50.58,50.95,50.28,50.77,1412682
11/2/2015,Fameli,47.54,47.95,46.83,47.21,7049650
11/3/2015,Fameli,47.02,47.92,46.84,47.21,4152485
11/4/2015,Fameli,47.77,47.77,46.76,47.13,3952496
11/7/2015,Fameli,46.87,48.71,46.83,47.58,4134507
11/8/2015,Fameli,48.44,48.82,47.62,48.1,5407307
11/9/2015,Fameli,48.71,49.08,47.95,48.25,2909942
11/10/2015,Fameli,48.7,49.45,48.1,48.48,4208652
11/11/2015,Fameli,48.7,50.2,48,49.08,4691923
11/14/2015,Fameli,49.15,49.45,48.71,48.97,5175102
11/15/2015,Fameli,48.22,49.38,46.53,48.37,3578848
11/16/2015,Fameli,47.96,48.3,46.87,48.15,1909503
11/17/2015,Fameli,47.21,48.52,46.84,48.11,2016715
11/18/2015,Fameli,47.36,48.86,47.36,48.37,4130950
11/21/2015,Fameli,48.34,48.64,47.29,48.3,5234709
11/22/2015,Fameli,47.59,47.78,47.22,48.22,676643
11/23/2015,Fameli,47.74,48.71,47.02,48.48,11612129
11/24/2015,Fameli,48.33,48.33,47.4,48.45,317129
11/25/2015,Fameli,48.11,48.11,47.21,48.33,756833
11/28/2015,Fameli,47.21,47.59,46.84,48.22,695886
11/29/2015,Fameli,46.46,47.02,46.39,48.04,851918
11/30/2015,Fameli,46.35,46.83,45.79,47.7,1487942
12/1/2015,Fameli,46.09,46.87,45.94,47.48,1355938
12/5/2015,Fameli,46.5,46.84,46.05,47.4,453092
12/6/2015,Fameli,46.83,46.83,45.38,47.29,530994
12/7/2015,Fameli,45.37,45.67,45.11,47.21,365552
12/8/2015,Fameli,45.11,45.71,44.85,46.5,2442782
12/9/2015,Fameli,45.33,45.67,44.96,46.35,966390
12/13/2015,Fameli,44.81,45.34,44.14,45.94,1696631
12/14/2015,Fameli,44.4,44.77,43.84,45.83,542582
12/15/2015,Fameli,44.4,44.89,44.21,45.67,940225
12/16/2015,Fameli,44.77,44.77,43.84,45.37,1529116
12/19/2015,Fameli,44.21,44.96,43.13,43.76,6501075
12/20/2015,Fameli,43.09,45.94,41.59,43.05,5865309
12/21/2015,Fameli,44.25,44.92,41.25,43.42,2575454
12/22/2015,Fameli,43.84,44.96,43.24,44.1,4382726
12/23/2015,Fameli,44.88,45.67,44.21,44.85,5278915
12/26/2015,Fameli,45.37,46.83,44.43,45.48,5301948
12/27/2015,Fameli,45.33,46.53,45.03,45.48,798571
12/28/2015,Fameli,45.56,45.86,44.96,45.45,1129629
12/30/2015,Fameli,44.85,44.96,44.21,45.37,720628
1/2/2016,Fameli,44.59,44.59,43.84,45.26,689950
1/3/2016,Fameli,44.21,44.29,43.83,45.07,1140291
1/4/2016,Fameli,43.95,44.44,43.65,44.89,1315798
1/5/2016,Fameli,43.72,44.77,43.72,44.77,1506768
1/6/2016,Fameli,44.92,44.96,44.21,44.7,1719270
1/9/2016,Fameli,44.29,44.59,43.12,44.51,1761520
1/10/2016,Fameli,43.2,43.8,42.75,43.91,4188050
1/11/2016,Fameli,43.08,44.13,42.9,43.79,2032131
1/12/2016,Fameli,43.46,43.46,42.33,43.5,2501784
1/13/2016,Fameli,42.37,43.27,41.36,42.67,5751606
1/16/2016,Fameli,42.71,44.77,42.71,44.66,20070041
1/17/2016,Fameli,46.19,46.23,44.25,45.22,10386543
1/18/2016,Fameli,45.3,46.16,43.46,45.22,6412927
1/19/2016,Fameli,46.08,46.94,45.33,46.72,10056414
1/20/2016,Fameli,46.27,46.83,45.33,46.31,3806732
1/23/2016,Fameli,45.71,48.59,45.71,47.4,18252775
1/24/2016,Fameli,49.46,49.76,48.33,49.27,18668546
1/25/2016,Fameli,51.7,51.7,51.7,51.7,10698811
1/26/2016,Fameli,54.29,54.29,52.3,53.72,87331743
1/27/2016,Fameli,52.37,53.87,51.92,52.41,29139133
1/30/2016,Fameli,52.45,53.2,51.4,52.56,8383618
1/31/2016,Fameli,52.26,53.02,51.07,52.49,11232670
2/1/2016,Fameli,52.94,55.11,52.56,54.93,23926149
2/2/2016,Fameli,57.55,57.66,55.83,57.55,51660217
2/3/2016,Fameli,58.33,59.12,56.2,57.92,18840862
2/6/2016,Fameli,60.65,60.65,58.1,59.68,20822468
2/7/2016,Fameli,59.68,60.58,58.25,59.19,10766759
2/8/2016,Fameli,58.66,61.59,57.17,59.08,18098951
2/9/2016,Fameli,61.55,62,57.69,61.29,21222775
2/10/2016,Fameli,59.19,61.81,58.44,59.6,7439544
2/13/2016,Fameli,59.9,59.94,56.72,57.77,11493894
2/14/2016,Fameli,57.13,59.94,55.82,58.7,33628694
2/15/2016,Fameli,57.54,61.4,57.54,59.9,19854062
2/16/2016,Fameli,59.6,60.61,56.94,57.73,20126114
2/17/2016,Fameli,56.97,59.97,56.19,58.55,9044541
2/20/2016,Fameli,59.94,60.27,57.77,59.68,11374485
2/21/2016,Fameli,59.9,62.07,57.69,61.06,21973333
2/22/2016,Fameli,60.95,62.07,59.94,60.87,8647944
2/23/2016,Fameli,61.36,62.85,59.37,61.32,11866697
2/24/2016,Fameli,61.32,64.36,60.68,62.63,16010587
2/27/2016,Fameli,63.35,65.74,62.93,64.51,12032805
2/28/2016,Fameli,64.43,64.43,61.81,62.93,9222647
2/29/2016,Fameli,63.23,64.81,61.81,63.31,14374635
3/1/2016,Fameli,64.44,64.81,63.31,63.68,12613095
3/2/2016,Fameli,64.43,65.22,62.93,63.98,18615541
3/5/2016,Fameli,67.13,67.17,66.87,67.17,28828319
3/6/2016,Fameli,70.39,70.39,67.43,68.85,16462871
3/7/2016,Fameli,68.37,68.89,65.48,67.09,17536102
3/8/2016,Fameli,67.05,67.8,65.48,66.76,7328666
3/9/2016,Fameli,65.55,67.06,65.18,66.2,3875896
3/12/2016,Fameli,66.87,69.49,65.22,69.38,36658218
3/14/2016,Fameli,72.27,72.27,69.68,71.18,11991178
3/15/2016,Fameli,69.67,70.05,67.62,68.29,6317210
3/16/2016,Fameli,65.11,67.06,64.89,65.3,7413636
3/26/2016,Fameli,65.56,68.55,64.81,68.4,6105223
3/27/2016,Fameli,69.3,70.01,66.3,68.03,3178878
3/28/2016,Fameli,66.27,67.73,65.59,67.73,1948404
3/29/2016,Fameli,66.31,67.24,65.63,67.39,1407224
3/30/2016,Fameli,65.93,67.43,65.74,66.34,6562383
4/2/2016,Fameli,67.16,68.93,64.43,67.24,9134048
4/3/2016,Fameli,66.86,69.67,64.88,68.93,20874564
4/4/2016,Fameli,68.93,69.3,66.79,68.96,15034898
4/5/2016,Fameli,68.33,69.3,66.45,68.89,27159724
4/6/2016,Fameli,67.39,67.76,66.46,66.79,8874660
4/9/2016,Fameli,67.39,67.39,63.45,64.43,9520095
4/10/2016,Fameli,64.47,66.49,62.71,65.14,11588454
4/11/2016,Fameli,63.79,68.17,62.93,66.26,11084722
4/12/2016,Fameli,66.83,67.42,63.68,66.83,16125698
4/13/2016,Fameli,65.52,69.49,64.5,68.06,27877944
4/16/2016,Fameli,66.6,66.6,64.69,65.03,11570625
4/17/2016,Fameli,64.69,66.3,62.6,65.96,15252758
4/18/2016,Fameli,64.47,67.42,64.47,66.97,9901440
4/19/2016,Fameli,67.2,67.2,64.8,66.93,52945770
4/20/2016,Fameli,65.74,68.25,65.59,67.42,22255390
4/23/2016,Fameli,67.61,68.17,66.6,67.83,21455645
4/24/2016,Fameli,66.71,67.83,66.07,67.79,69587254
4/25/2016,Fameli,67.79,67.79,66.1,67.38,2116641
4/26/2016,Fameli,66.15,67.38,65.96,67.38,73596764
4/27/2016,Fameli,66.15,67.3,66.03,67.16,998067
4/30/2016,Fameli,66.49,67.23,65.02,66.4,9411994
5/1/2016,Fameli,65.1,66.48,64.38,65.99,1561167
5/2/2016,Fameli,64.9,64.9,63.63,65.02,2711363
5/3/2016,Fameli,64.16,65.32,63.22,65.13,38358544
5/4/2016,Fameli,63.67,63.67,63.1,64.68,1432535
5/7/2016,Fameli,63.67,64.41,61.79,63.97,2473430
5/8/2016,Fameli,63.22,65.01,61.42,64.83,54164050
5/9/2016,Fameli,62.73,63.67,62.17,64.01,2072648
5/10/2016,Fameli,61.98,62.17,61.2,63.48,1248933
5/11/2016,Fameli,61.42,64.72,60.33,64.45,91422603
5/14/2016,Fameli,63.48,63.67,62.24,64.16,940361
5/15/2016,Fameli,61.98,65.43,61.01,64.72,16511410
5/16/2016,Fameli,62.25,62.73,61.65,63.86,1832150
5/17/2016,Fameli,61.54,63.3,61.54,63.34,1512148
5/18/2016,Fameli,61.61,65.21,61.13,64.35,12988473
5/21/2016,Fameli,63.64,63.64,62.03,64.05,1036239
5/23/2016,Fameli,62.14,62.89,62.06,63.71,1165619
5/24/2016,Fameli,63.26,63.26,60.82,62.02,4140444
5/25/2016,Fameli,61.05,62.02,60.3,61.42,3214660
5/28/2016,Fameli,61.79,61.79,58.8,60.15,4249187
5/29/2016,Fameli,58.99,61.34,57.64,60.6,17000660
5/30/2016,Fameli,59.36,59.36,57.83,59.81,2264390
5/31/2016,Fameli,58.05,58.05,57,59.18,1640144
6/1/2016,Fameli,57.68,57.68,56.97,58.92,832943
6/5/2016,Fameli,57.64,59.18,57.34,58.69,1604257
6/6/2016,Fameli,57.42,60.86,57.12,59.03,7317194
6/7/2016,Fameli,58.05,58.99,58.05,58.95,685693
6/8/2016,Fameli,58.05,60.3,57.3,59.85,11732686
6/11/2016,Fameli,57.67,58.42,57.11,59.21,1696050
6/12/2016,Fameli,57.04,60.97,56.93,60.03,16536700
6/13/2016,Fameli,58.31,61.83,58.31,61.31,19096672
6/14/2016,Fameli,59.92,61.27,58.76,60.74,1637677
6/15/2016,Fameli,59.43,61.94,58.61,61.38,17122240
6/18/2016,Fameli,59.92,61.04,59.28,61.12,874303
6/19/2016,Fameli,59.47,62.31,59.47,61.87,13347601
6/20/2016,Fameli,60.3,60.3,59.17,61.05,2345912
6/21/2016,Fameli,58.87,61.94,58.87,61.64,13420325
6/22/2016,Fameli,61.95,61.98,60.48,61.64,920916
6/25/2016,Fameli,61.19,62.24,59.51,61.83,11194595
6/26/2016,Fameli,59.92,61.34,59.77,61.23,1976806
6/28/2016,Fameli,61.23,61.23,59.73,60.33,5169628
6/29/2016,Fameli,59.92,60.29,58.98,60.07,1480185
7/2/2016,Fameli,59.96,61.04,59.17,60.03,3625922
7/3/2016,Fameli,60.63,60.63,59.25,59.85,7512375
7/4/2016,Fameli,59.55,61.46,59.17,60.74,15832064
7/5/2016,Fameli,59.36,60.37,58.98,59.81,4406779
7/23/2016,Fameli,63.19,66.35,63.19,64.22,75673933
7/24/2016,Fameli,67.42,67.42,67.42,67.42,11570322
7/25/2016,Fameli,70.76,70.76,68.98,70.67,100378309
7/26/2016,Fameli,69.43,70.67,68.18,70.18,20306550
7/27/2016,Fameli,70.28,73.66,70.01,72.85,45904528
7/31/2016,Fameli,71.43,76.23,71.43,74.23,14521117
8/1/2016,Fameli,72.54,74.27,72.54,73.83,20636081
8/2/2016,Fameli,74.18,75.52,73.43,74.14,35612317
8/3/2016,Fameli,74.54,77.83,74.54,77.21,18715765
8/6/2016,Fameli,78.06,80.99,76.09,78.9,31986039
8/7/2016,Fameli,80.06,80.99,77.21,79.17,20840707
8/8/2016,Fameli,78.32,78.32,75.7,76.23,8889754
8/9/2016,Fameli,76.27,78.28,76.23,77.3,6886647
8/10/2016,Fameli,77.43,79.65,77.3,78.1,4656304
8/13/2016,Fameli,77.92,78.76,75.3,77.97,19749556
8/14/2016,Fameli,77.88,77.88,75.43,76.98,3181920
8/15/2016,Fameli,75.65,75.65,73.38,74.41,5388108
8/16/2016,Fameli,74.32,76.41,73.21,75.65,16394561
8/17/2016,Fameli,75.6,75.65,72.98,74.58,3147355
8/20/2016,Fameli,74.31,74.76,72.98,74.09,2484356
8/21/2016,Fameli,74.31,76.27,72.09,75.56,13148140
8/22/2016,Fameli,75.2,75.65,73.86,75.16,1727043
8/23/2016,Fameli,75.16,75.16,72.8,74.35,4019345
8/24/2016,Fameli,74.08,75.82,72.08,75.07,15158118
8/27/2016,Fameli,73.2,75.55,73.02,74.71,3851525
8/28/2016,Fameli,73.46,75.51,72.89,74.94,12474559
8/29/2016,Fameli,73.42,75.42,73.15,74.89,3785201
8/30/2016,Fameli,74.94,75.6,72.62,75.25,13838953
8/31/2016,Fameli,74.09,76.41,73.6,75.79,12875905
9/3/2016,Fameli,73.88,75.34,73.16,74.72,2858307
9/4/2016,Fameli,73.42,73.42,72.98,74.4,1205101
9/5/2016,Fameli,72.76,75.12,72.62,74.49,3631191
9/6/2016,Fameli,74.98,74.98,73.43,74.45,682150
9/7/2016,Fameli,74.45,74.89,73.12,74.36,2999738
9/10/2016,Fameli,73.78,74.31,70.66,72.8,4065006
9/13/2016,Fameli,71.14,72.24,70.92,72.59,893854
9/14/2016,Fameli,70.92,73.11,69.26,71.98,8010389
9/17/2016,Fameli,72.67,72.67,71.05,71.98,1109604
9/18/2016,Fameli,71.32,71.76,70.57,71.67,4054251
9/19/2016,Fameli,71.54,71.89,71.19,71.62,1454691
9/21/2016,Fameli,70.53,74.34,69.83,71.75,13676820
9/24/2016,Fameli,72.19,73.77,71.8,72.98,9150570
9/25/2016,Fameli,73.33,73.68,71.97,72.5,5002217
9/26/2016,Fameli,72.02,72.8,71.79,72.28,5346578
9/27/2016,Fameli,72.68,73.64,72.45,73.07,11625003
9/28/2016,Fameli,72.76,73.55,72.67,73.11,4719019
10/1/2016,Fameli,73.86,75.12,73.33,74.34,9190124
10/2/2016,Fameli,74.25,74.25,73.34,73.81,3863261
10/3/2016,Fameli,73.72,73.72,72.63,73.29,3250304
10/4/2016,Fameli,73.95,73.95,72.58,73.16,2405037
10/5/2016,Fameli,72.63,73.42,72.5,73.02,2525095
10/8/2016,Fameli,72.59,74.6,72.46,73.64,5677197
10/9/2016,Fameli,74.34,76.61,74.34,75.48,15393395
10/10/2016,Fameli,76.62,76.75,75.39,76.01,5008246
10/15/2016,Fameli,76.18,77.15,75,76.4,5954345
10/16/2016,Fameli,75.57,76.84,75.31,76.32,3789831
10/17/2016,Fameli,76.23,77.28,76.23,76.67,3406103
10/18/2016,Fameli,76.8,77.33,76.01,76.85,2645518
10/29/2016,Fameli,80.66,80.66,80.57,80.66,53116584
10/30/2016,Fameli,81.75,81.84,79.25,80.13,10447142
10/31/2016,Fameli,79.6,81.01,76.67,79.04,7728298
11/1/2016,Fameli,77.15,79.78,76.89,77.72,7991465
11/2/2016,Fameli,78.56,80.53,76.98,79.47,9112786
11/5/2016,Fameli,81.88,82.67,80.13,81.48,11497397
11/6/2016,Fameli,80.34,81.35,80.12,80.78,5569722
11/7/2016,Fameli,81.44,84.81,81.44,83.89,57943507
11/8/2016,Fameli,86.17,86.69,83.63,84.94,23031770
11/9/2016,Fameli,80.69,87.4,80.69,84.41,68016560
11/12/2016,Fameli,88.62,88.62,88.62,88.62,34966488
11/13/2016,Fameli,93.04,93.04,88.75,91.64,133679156
11/14/2016,Fameli,90.16,91.86,89.62,90.81,32873181
11/15/2016,Fameli,90.63,91.02,86.29,87.44,28270174
11/16/2016,Fameli,86.78,88.84,86.43,87.7,7819364
11/19/2016,Fameli,85.86,92.08,85.46,88.8,21287250
11/21/2016,Fameli,90.41,90.68,88.23,89.28,5710301
11/22/2016,Fameli,89.89,91.51,88.45,89.8,8274861
11/23/2016,Fameli,89.41,89.76,88.01,88.84,4889441
11/26/2016,Fameli,91.95,93.22,91.47,92.17,45070377
11/27/2016,Fameli,92.35,92.39,90.95,91.82,10185809
11/29/2016,Fameli,91.73,93.26,90.46,92,17885731
12/3/2016,Fameli,90.2,90.64,87.44,88.89,16056615
12/4/2016,Fameli,88.41,89.72,87.57,88.62,6620231
12/5/2016,Fameli,88.67,90.15,88.49,89.19,7762431
12/6/2016,Fameli,89.76,93.61,89.76,92.82,34022067
12/7/2016,Fameli,92.21,95.93,91.19,94.53,24878977
12/10/2016,Fameli,94.13,95.89,92.73,94.31,10065707
12/11/2016,Fameli,93.65,93.65,91.86,92.25,6641763
12/12/2016,Fameli,92.43,93.7,90.63,91.99,16882095
12/13/2016,Fameli,91.3,91.38,88.54,89.76,7539298
12/14/2016,Fameli,88.49,91.07,88.22,90.99,103706921
12/18/2016,Fameli,89.06,90.86,88.45,89.59,10001923
12/19/2016,Fameli,88.89,89.72,87.18,87.83,17255604
12/20/2016,Fameli,86.91,87.35,85.73,86.73,7499696
12/21/2016,Fameli,86.25,88.18,85.81,87.26,3071970
12/24/2016,Fameli,87.57,88.76,86.26,86.96,2376247
12/25/2016,Fameli,86.96,86.96,84.46,85.64,3754180
12/26/2016,Fameli,85.16,87.09,85.12,85.69,4141171
12/27/2016,Fameli,85.38,85.82,83.24,84.33,4757913
12/28/2016,Fameli,84.81,85.08,83.63,84.29,7459855
12/31/2016,Fameli,84.51,84.51,82.41,83.55,2800068
1/1/2017,Fameli,83.2,83.2,80.97,82.28,3002324
1/2/2017,Fameli,82.32,84.07,81.45,83.28,8170943
1/3/2017,Fameli,84.07,85.34,83.19,84.42,6573170
1/4/2017,Fameli,84.73,85.08,83.5,84.6,4101388
1/7/2017,Fameli,85,86.05,83.2,84.78,11031375
1/8/2017,Fameli,84.78,84.86,82.76,83.38,25173366
1/9/2017,Fameli,82.9,83.42,82.37,82.94,5205565
1/11/2017,Fameli,83.55,84.91,82.94,83.73,14311887
1/14/2017,Fameli,85.39,85.74,84.38,85.3,12331135
1/23/2017,Fameli,88.01,88.01,86.96,87.4,22930951
1/24/2017,Fameli,87.57,87.57,85.61,86.35,12439873
1/25/2017,Fameli,86.39,86.7,85.17,85.61,29321482
1/28/2017,Fameli,85.83,85.83,83.2,84.64,11267128
1/29/2017,Fameli,84.12,86.65,84.12,85.43,13782433
1/30/2017,Fameli,85.73,86.83,85.38,86.13,6304873
1/31/2017,Fameli,86.26,87.49,84.95,86.26,19671058
2/1/2017,Fameli,86.74,89.67,86.74,87.92,16239973
2/4/2017,Fameli,86.22,86.22,84.16,84.81,11317571
2/5/2017,Fameli,84.5,85.42,83.94,84.68,9729329
2/6/2017,Fameli,84.68,85.82,84.2,84.94,9036851
2/7/2017,Fameli,84.77,86.08,84.5,85.34,9704885
2/8/2017,Fameli,84.94,87.13,84.94,86.56,13385221
2/11/2017,Fameli,90.59,90.86,89.76,90.63,52418829
2/12/2017,Fameli,90.59,90.63,88.79,89.54,9325695
2/13/2017,Fameli,90.5,92.82,90.06,91.6,17602462
2/14/2017,Fameli,91.64,93.04,90.76,92.03,11435034
2/15/2017,Fameli,90.86,93.26,90.86,92.43,17308236
2/18/2017,Fameli,92.38,93.7,91.52,92.83,19815344
3/1/2017,Fameli,91.86,91.86,88.88,90.64,23681885
3/4/2017,Fameli,88.75,91.34,86.12,87.66,21880319
3/5/2017,Fameli,85.73,88.4,84.76,86.69,13269026
3/6/2017,Fameli,87.13,89.85,85.73,87.65,14450565
3/7/2017,Fameli,86.69,87.83,85.02,87.13,21382383
3/8/2017,Fameli,85.33,87.3,82.8,84.41,50194544
3/11/2017,Fameli,84.15,85.37,80.21,82.35,47084638
3/12/2017,Fameli,82.39,85.02,82.39,84.19,8187703
3/13/2017,Fameli,84.93,86.29,83.31,84.84,6868371
3/14/2017,Fameli,83.26,87.12,83.26,85.5,6408118
3/15/2017,Fameli,85.54,86.63,83.26,85.23,10491761
3/18/2017,Fameli,85.67,89.48,84.7,87.86,27082167
3/25/2017,Fameli,88.43,88.43,86.06,87.2,2795266
3/26/2017,Fameli,87.46,87.55,85.18,86.76,1897534
3/27/2017,Fameli,85.45,87.98,84.4,86.41,7174958
3/28/2017,Fameli,87.03,87.03,84.62,85.8,7640903
3/29/2017,Fameli,86.55,87.07,84.93,85.97,3823933
4/3/2017,Fameli,86.32,86.58,84.57,85.62,2150710
4/4/2017,Fameli,84.7,85.79,83.78,84.66,12057524
4/5/2017,Fameli,84.75,85.97,83.61,84.22,6272581
